cust_id,revenue_2018_2019
c5myxo74usg4wcor,0.0
oqmfagk25xxseiov,104.3
vlhuxe2wlos5v2ic,0.0
mmumvv5bwzdwfe5k,0.0
5apgc6j7fdly4vkj,0.0
ftop6mfqvuolcq4q,438.54
neqqo3cihqdanhqa,0.0
2z766wmgecco35mu,53.95
thykdephucwbkchw,0.0
nannmy3ro2umq356,0.0
wupb26suss6ktcoi,331.94
lzlj2swhbmlrj6p6,51.97
fowmplqt5dkfmgot,79.55
yl6lvw43yky4xbar,48.0
3cos32zqrf65gupz,0.0
hohikk6gkefd6mc6,0.0
jkzeecgzl2jciuqd,0.0
wpnoghi5wjzyjnk6,0.0
cuay4o6gpaumpne2,0.0
cso44ql2ccttg343,0.0
b5rygidnvkv3u4vo,50.35
fr6gben2x3enau7w,0.0
zot52hmam36dju5r,22.5
74mnfvbuyczfx4jm,0.0
nvfle72472qjpcsc,71.95
llslwpprxfbufr4j,0.0
pf4tdb6rd7zrrh5f,0.0
ys5vjss4ety4ft4c,29.95
gm2xszgzxd6mpj5k,396.45
xobfzmao75tfojoq,0.0
dwtfihc57dr2ipx4,0.0
e7jsdqb62f4g7whq,55.95
3563gptiynhabuyx,0.0
ba7zvmumr355deks,0.0
hfoidohmpfl4fzvq,0.0
2mtdk7e6r2wjz2us,378.69
7qg32m6zizwrxv23,0.0
uvgrozj6yap2wqrs,0.0
2cas3oage2befplu,0.0
epd2micvdrndqeli,0.0
sspuxcq4ggxb4aov,702.62
ex5moun3quvsic7p,0.0
ozk6iodhwv4nb5sa,253.98
f2zfulwd7fexdpgv,62.95
zyrdnonwd4pxcyqd,0.0
dxobpl275w3o5xu4,79.15
mzye6ka57nlu2qg6,0.0
gdny4ywexv6urwr6,701.47
czas3pbmpsdlpilz,275.45
xruowroay274rlb7,164.56
et7omrp7psazitzp,0.0
2zw7ailpwk7m2fm4,0.0
jpdjye4p2jxndzok,834.52
4dwxmxmj2lw4di2e,0.0
dljbz6krbdci63jg,0.0
oqaqcvcwsz3twu7g,44.95
a4hazsikdthbkj6y,79.96
f5zbdqd74m5w6rdc,0.0
jn6fjqvplstanxuo,0.0
x2ru3yysfwdgesr3,747.51
57dv3fkrhw7sch2q,0.0
kd72jefzyfygjpvw,0.0
bl77mcvb2676kxzw,0.0
akounzq5xxqdpkju,0.0
inabyvqwqfadrpj5,0.0
j7ytyytoqtkt5fik,0.0
immfg5lafysaj6cy,45.95
uzcksr3bo7gydavc,0.0
q43vmv4k5a3afwtp,215.85
exlb5xtfztgqvq3p,171.88
kw5az4rrc3zaxqsv,0.0
ydfayhsgojnrmbgb,222.37
3y2hhpeyix6zc7i7,0.0
vpxidu7stvehjsmb,47.97
surnm6iizcalrah3,0.0
x2dnzfqevpzq5odd,69.09
ttlmyv4c7j3bynfd,50.37
grl4nke7ivfrjeng,0.0
6dko7otrvpbcruyq,383.87
527an2cvg6idruwb,139.92
j7jbdv3cx4eky56c,401.64
nuu2n6q7eev3bb5m,134.21
qwu5bdxafkrrl2ey,59.95
kxhklfm4ell4w7h2,0.0
tfeiw3nih6n7b775,162.19
wifi3c7v4i2q3th7,0.0
apf2fzdtfsktme6v,0.0
bxg3yiydue6pc2cl,0.0
2qs3vg4yc3koxloe,0.0
uuuuttjpvvuew6my,217.53
7wrgqfxaolmoxgx6,144.87
ffvjbksiu4nwfmsh,56.0
rwvapeaeyphbphyo,0.0
6d67zb3zxiy4f7px,0.0
bjemvaz5sgnseau5,0.0
een6stmm4po4mrcz,235.57
z4wfjpgtvu22m3rj,0.0
s73jqqcp47vsw6ht,0.0
iokdyexi26r5ichs,329.5
t26ti5sib43pngfx,116.91
kufydzyxdffh5ddp,0.0
xxyarhvpyljj6u7d,60.95
yjgv5xp4mt7kx5v2,53.95
qb53gtv55c2qcu7k,196.11
fbw3ttqiupqbvffe,0.0
jevytu7g2ghh2y55,87.45
neddssrx7xtufevj,0.0
67zvdnia6jbpkszm,0.0
52vrkgqrwzwhjlkf,57.56
5wwjdd2f5ev6cjvc,0.0
olhwuuajoni5nr7g,53.95
jiqisw5mbmnfwn5f,0.0
mtiqydz555ocdwy7,0.0
umjckwovouiggbrw,0.0
4cvhible6nrpdoms,0.0
2j4r7x5km2u62qbj,0.0
tsnmmpggupxkdtys,0.0
pulnkwkfc4rat6rm,0.0
ofnelxcur7ovf72q,100.8
vcnhs4t7dsztmnpp,0.0
iugituuz42faq44h,90.86
ucmwsnljlcoedmr7,222.03
rs3ythjqwzml7pf3,0.0
6on65nrr6mamakgx,157.9
7ymybpwqs33q2cjo,29.96
yzf3fb5x7ebfnf7v,0.0
ivjs2jisiphcwo6b,105.85
gysktagq2tjh7v3f,0.0
eicx2wx5guguk2d4,0.0
jzl5mcrypyhzfoiy,43.18
2nw2c7sggiv6ciko,168.45
s7jhah3yb3mxifij,349.95
gpfncfxiujp4t2fq,51.97
6kvitiensgpgcf35,197.95
co4uhyv5gogdquq4,251.85
niyk4caxxsisskqm,59.35
3vyiciyobkq4zcgr,162.81
kxa5n3ob2ad2bwhh,113.44
vvmew4ymtuilhaqp,0.0
bx6hx627frsngcwp,237.2
fkt3wzgtwxc75nhz,0.0
6jwlr7h36552cczv,139.5
y2fpayiu2adglt53,0.0
akgckbs3hwvzpepf,0.0
gfxknipgcam4uas6,52.0
v6jlrspg63rxno3u,0.0
ycitlvax6ne6kphv,627.8
odaz7g2tqjqxfvej,0.0
vor55pvf4bscxvhu,0.0
trmnr3lhsjv5oacy,38.38
pkwxift6lzs4rmnb,218.0
e4oad42qtjumeafd,157.5
ou6xcunnb7rc6eo3,111.93
hcv6fgtc6d5itfo4,0.0
bgswvosjwennzc6s,0.0
wz4exfcpjvrvfz4l,0.0
vm6eaeoa2th6wvoc,0.0
34vipx2w3yut7yqo,100.71
fvzjkwrux6wmzkuk,150.47
pmmjrnqels5ezqc4,444.15
v2i4jh475pof7bst,305.0
2nibqd7asduag5lg,0.0
bzin23i7cooizg63,0.0
ieufailjjxn4q3vg,0.0
7pv54oe2ujzbxizr,0.0
fqjpgiogeaej5cxl,71.5
iuuholzxsgztfkoh,0.0
dw7ahkqy5w2nujwv,91.0
oqup36sgkuuaxdwg,0.0
5bc5voxlhir2ncvd,88.14
fo3pe6ijnn43ypmp,135.0
toc7ackgn67skox3,64.33
qdjabf2q7t23zzas,0.0
mxzwpki25t6w55r7,0.0
5inxccrgxcjlq4sa,55.97
js5k72ulp3vadxb2,0.0
5hoyeaa27247q7h5,86.35
culgukddf4jrjvqj,145.0
w73h67xnr4l6joje,0.0
ipn3geqwyik55bbm,243.7
ykv3sf7gsxfrwxqn,429.7
eakiezsvulucyud2,497.2
qb7vqay6ykbb7v4d,447.62
offgn3gt3o4yvgk7,257.85
iawd2la563ybtzei,0.0
jx3mhc5rplcwnunu,59.35
y7ulcns3h3rqeov3,184.96
r7kdpr27m7rjv6wx,398.71
zfrswj4fi7hoaunp,134.45
xxocj247pvpoe5xe,0.0
srpldypbbzsu2tmh,121.37
nj3k2oah6ijz5tmd,164.45
l2nylolpy3wyr6ze,0.0
gsqrbneydvehkuoz,44.95
p5asf7tyxxp5liza,171.95
3iqy532x45foaqa5,329.92
uwpkltowonqbjgve,166.55
mym5bisu2xymg2ce,0.0
4owj3rovnmfjpdmj,0.0
wl757qtegaudo4vc,0.0
am3xucknzx4umbol,0.0
x7prrgfwmqtgwz7y,0.0
xcdkjqshnqrl2skf,298.88
jx2gd54germssgby,0.0
tfjrot2wfziew4vl,0.0
l2awap3tte7dyeaq,0.0
bulmij55c5dja34i,129.92
tyyy5luzguqmjfs2,0.0
m5lqivzan5r24nql,129.91
g4rglhcpkbf6jitk,143.56
az3rg5cuhrdp6cii,0.0
a2qndzm7jsivqn27,161.93
eotvy5lhwqj2vxju,0.0
qo5hidaywhopqypb,0.0
rdpnc5wqkjb75qs3,0.0
b4n4n27x425fdpkt,176.47
zcm7h5b5ojpronw4,0.0
ajphxxo6qlplf4ek,0.0
53lj2grdahobfd6z,0.0
bmgnspid5cpjoain,0.0
u4b5chwnwtx5hghw,218.75
iwjx5zkwk76qcovk,0.0
2ji6zoxprobfiwb3,0.0
hjltjaiyk6g6x7c7,69.95
q75r26m4746oiik2,65.91
ac7irctliffpelur,0.0
fp45m6ddoa2q4lwb,255.8
72uhf2sbgxs3lcn4,127.92
ctaeoku3fteun2dl,190.65
uxwu65j5mlqk6upb,0.0
v2mpuu6lfqhkjjqv,405.24
ecxfjq6pbpz5tanu,508.4
qzykx6h3gkpq23wn,143.37
qvun3kdkn6knvhh6,0.0
dkuqbsokl4kfypws,0.0
exlckr47vnv3tsws,0.0
lf2amx3esbhpr754,0.0
rgsycvs5xem4pw4e,0.0
zggl66nvwpmfjlry,0.0
d5ats3ds7nzvto54,31.96
vd2gyiqyzt6jwapy,0.0
uuvgfbquvbusnzqj,77.45
67pa2nlv2hwnoly3,258.93
7kc34psg6jnylx6q,0.0
622ijxnjdtky3bse,298.2
kxshl5hbst6p7oek,758.49
fymayti5ppdjokrc,109.93
u5p6set7zcouhm3q,202.82
pg4rfx7roc2rioit,0.0
5bsrxdicdnxbb3oh,0.0
rppe5zddlr7wst3h,165.99
hwphkckcjwhog3vi,394.14
lhaeek3zg4rxxrsj,0.0
fimxvqbx4wasrwx2,0.0
gg6hjqhapxqtpc6c,400.14
3jl2wodr4oelsrze,215.35
p3psp643ga4kxnol,182.39
pt2rqdzailosaoz5,0.0
sm2rsh5gq2lh7sg7,145.5
bnvkzrnbpdk5u4eu,157.9
fjyymvaojqsanu5t,0.0
o57vbfzqnmxfovpv,0.0
75ynggahfq7ztts5,157.86
fxd7wk4yqpcc3cxw,0.0
nivbpamcxpnp52gu,0.0
qcsuvgwkedk6eac2,152.0
235yzwxmiovqewqq,0.0
ux7kbgnwokdhuman,135.88
gh3pghxxwkxsum7d,0.0
x3mqt5kmcg2pk7jm,0.0
o3kyijah5kskoejo,0.0
d6n6hdpxyv2fuh2u,0.0
3ikhi42cxmall2g3,0.0
izuocfpbxjitqngc,59.95
gmnjqsen2rzaxcat,98.95
5kogpfd2c7qneyz2,0.0
o7emlexj37a2z53i,235.64
liyujaut534xu7jx,0.0
66gro7hw6m6xypsz,56.06
qe4btvurdugq4spu,0.0
e6mdapqvvkhd5fxv,74.98
fjnqu7pquicvp5zn,55.87
nj6pkg56467xl2qu,78.35
zq2mcxxgf5q4negj,0.0
tgsdi7itjudwezit,0.0
jzg55xwimi2awzfb,0.0
brskrcnexrbtpojp,101.94
tg4nsn3oisna4c6i,0.0
s3blceip5f26c764,490.5
vq3f67pa3rwndsmv,226.86
wbdepgvikroiuntg,175.46
ncmwnycs2ca3nqea,34.97
lnbrnplallhh6d3o,112.8
pq3cpesawxyslubo,99.63
exqngfxi2y3wae6b,0.0
aazuwoysyuzn6dpf,247.41
xx6m7bd7bi35wphg,0.0
kds5yxbm337hs6pu,0.0
vs3b5uivcs6f4wwo,0.0
ky2ff2puk6ms2fao,0.0
kldhl7heqejlfnow,0.0
3rb74yo3aha6zlrl,0.0
q46bn5p4pbh5xrra,0.0
mnpswfktnkxyoplj,0.0
drg6cl3lgxwjkefi,0.0
oewsfij5qhuwlyuy,0.0
w3jetxa73cvuxux2,0.0
w2sewsgm23vj5vrv,0.0
zqmsqxdfcxnplyt5,0.0
othwnq3fmi4ik7em,0.0
3foo3hquib3lcvkk,0.0
upyvlzjry3wz3722,67.96
li2ux5m5evgb4mol,0.0
3t4uks4hfb7yyzre,0.0
kzwiqdcspforgrko,0.0
5433og4dutqwah7y,0.0
e2b463t5rzftmzci,344.48
uo7h3iae5rzobx7t,199.27
6ivtseyihk44wdj4,50.0
f5bx4avotwlpns63,0.0
s3rhjbyoojhde6jh,0.0
4ld3wxlqyy4h2i3y,63.97
zy6enezi6lhdtwdo,464.33
32jrrck7n5vwact2,0.0
ut7mncwif67xwnmq,35.95
zb3xopeqvke4wyuo,0.0
5cdx3wuxpgy3nt3a,0.0
evxcooq4kj5swvsf,0.0
megh7rzmsfoaxddp,0.0
hglnoacqxqq5mgnm,60.5
i3fiqufkpqtyfixx,0.0
uuwcq7rnuy3evbjm,0.0
rz774e4mla7rwtgg,0.0
llacr63wmngqipbo,177.95
e3fijj3tvbl5mclq,62.95
6r5bqazibh7oya54,0.0
fjjaga4splajjsei,0.0
udtlz4dnx5q2yga6,0.0
eqjfjwfbmrfnbxcx,69.95
2iprtpntuhevmdpw,0.0
x4joelzmegfhsxt7,522.38
nlhuirbc47ceotid,0.0
byrkpgohh7nabg2h,47.97
dw5xloygtjfktwmz,0.0
wzk5ogeqt3j35e2r,0.0
ckvgs7ngqqwoygvn,0.0
5nivehc7xc47ovam,0.0
24s7y5z5hghfurcf,0.0
aonz5aj3rsnerlbu,0.0
pne6qz37pgny7ppw,0.0
om37njvtyoylbgat,190.68
tod53ygohtnur2dx,0.0
aorpzplicf6qqxsg,138.45
7vouzilmibpflwan,0.0
5vtiv2powwognn76,0.0
mxcazvecdzeuydrc,55.96
dxwp7pxlmnd2ffzt,35.94
br76w53cirznfwrc,0.0
vlvexmsiola6ltce,0.0
przp3dbxchdsflls,68.36
cso4kggyufayzc4o,0.0
q4xdeuekpm4filly,122.98
kybtgs5ziigrksbv,419.2
inovw5e7tjrdujid,38.97
wykedxlavrrtf64y,69.97
bp6dlf74zock5koe,0.0
7wpxfn33jbcmsxwy,0.0
2jdqb255rjx6b335,0.0
fo3p5usjoe2pnmjw,0.0
4mrkss3r64fscklb,0.0
3nfi4vvoq2kqfdod,0.0
62cys3qqprmfn2v3,0.0
dp6mce6gdqiim5y2,0.0
yngavwl5opxgugvz,0.0
43uqumj5drfdiytc,0.0
wcq7tevrgw6m4xn6,0.0
hkvqoiu64dkvqrtm,81.93
tqbdtsijowye4zwt,0.0
zyvx62pwu52xnqir,0.0
23rmfk7br5dhb6he,0.0
nfc5onruqds4levs,128.22
4577qhbuxeg7n2hj,0.0
iot7nh6iy2qrbgg3,0.0
fzvucpgdhb32wtid,0.0
h3dtmqreivhn7anh,0.0
r7lnbb2z2w4niyzn,297.83
ziyesnhcg2ugsrc4,0.0
seyiwzts627uxxly,89.4
337frna2bcbfttu4,0.0
n3zwxct7pgt2jlrm,0.0
lwfdhdglyvjfxsow,0.0
blyrldjtqjnvj377,136.82
llkcidnjhtwyw76s,0.0
widkkdv2djgjm2h7,0.0
j5mzqzikgzcuujaz,38.47
6ohyu3cinnnccbmz,0.0
54qcjz7dxuhd73nh,0.0
5t4wvqhbmy2izg3x,0.0
mx2hk6oxtw75xbij,0.0
nembp2llu4qyq5ed,0.0
kdufoa43q2t5336l,0.0
3z3chuct6i5buyzg,33.96
jsese3tuitwnxeen,136.84
dzveyxcdech4qde3,0.0
e5htlqrycxulrqdc,0.0
zjmnguuj364jwru7,0.0
56yznafyzvxx6xnn,279.28
6ibitjauaoiep33t,0.0
63y5nwd2htpwha6h,0.0
dj226jfvnu4junhs,0.0
h2xhnzxdqsm63pzz,445.5
qybu5u3rhusd4wzf,161.35
tvhntpe4fiypnfzs,321.77
pznmbqrjh22fbnev,0.0
4zh56cmucuhdkuhm,223.25
ze7w7lsppxp7opuu,0.0
lfv2dzrr7c7h7fly,0.0
dydw2gklyfmznikp,0.0
u5kco2bvahmvxp6w,0.0
mhsmldbehbhyqo42,0.0
tdqa6fm22nn3wdwl,0.0
z7ze4tqspw5e5zhm,41.97
dnwulevzj3vnfoms,0.0
xm63ix4hsj5ce3hj,0.0
hriwr5snb75vkwgw,0.0
al2qf4jukfsxdczn,453.9
3ny745zgc7q7u5f4,0.0
i6vxyv6cls7ecsmf,0.0
cbtwt673wnr2zzto,0.0
7dp5r5sj6ya6pj6f,0.0
76eqfb3owtncutfo,0.0
htdcbrdoo4a677kp,0.0
mbrdoz5mlfn4lka5,0.0
tj2w5jgltc43vt2w,0.0
aw5rtuxdsryte3ts,0.0
ngnddxvalcda465p,34.97
4zbkznefb2qug6y3,0.0
ocyqbrqrfiehryav,0.0
jrgqv6222nx5dhox,0.0
xbnuel6zrdrh7ulc,353.51
2htozb6srndtpjan,280.42
ddcc66otcbz5e6bl,0.0
a2vvu2aacswrr7zr,0.0
4jf4vdgdnopnxpvs,0.0
sw535eeoxv5qplsz,0.0
c4kxmeqfkqboccxj,0.0
4pnsqshcxqpr4ba6,0.0
gfe2uc2xhvz5bjbk,0.0
bg4hju7iitpcr2cw,0.0
ma3xaymmxbtrsh2c,0.0
k63anoac25jvoiaj,0.0
jnbduory4rdewprq,0.0
eipcnlgh7g75h2b4,0.0
aaljccod2spodnz4,0.0
jmbie2xnnkpjjhbm,0.0
s76adrorcndsxain,99.95
74l3ca4mqafjbk3w,0.0
4j3nppq5w2divpzr,0.0
7lfp3noz44yd4ldx,0.0
g5p3fmkcjcoiwzo5,0.0
dj2pd6amj2rn7bp6,0.0
7maafnuwo4q2gifr,0.0
dicopj3mytksoc4w,108.98
lztfy74a3k2qj4ci,0.0
525vbfgffcjs5o3r,0.0
e3gkpzw4ljxagfbp,0.0
nioti5qxn33e6rjg,0.0
xt5kmgdmubl3jy5f,0.0
5n5cc6r3pemmycqi,0.0
ofn7sw5am7w5d7sl,0.0
3y6ryr6unmlrcmpn,0.0
y2gxcxi75m74zo3a,156.97
qkqmuwismd6dxcbx,0.0
nbi2vyqbbjxkv7hp,442.58
57ci36frffi2fkwh,130.66
ib5yabr3nkyopksm,0.0
na3zttfrgtv3fewe,0.0
3lzioujenlxhi3mx,206.86
em3kmbjnpcwnp5e6,0.0
6k4jcnhgyjfsszk7,173.95
th2tfdvesueszhzc,55.0
t55osl52gqwpzas7,125.91
ajgmma6h4fb3l2fc,0.0
heglcaghemfrslbz,0.0
bpyunlx2zgnxi45j,60.5
5jjskeo3gi2isf3g,402.02
soe23sptgsviitod,328.61
3udr67j6nxnbgyt3,71.92
g2gygfmsc3wpzpa2,0.0
4de33bpgqycpl4qe,429.81
ojvtfcou5hljnv3m,176.75
63uinfwd4ouefye3,90.0
qrhxhgbrrth6rctx,414.42
lrgkaae4mtw6k4jv,155.41
kmzfm6cwstvgifxk,41.99
4uloitfs5pawuwni,182.07
j66to6qivzdxxca4,0.0
mn2bwcf6pxd33rpe,0.0
dse3d37rx4ix3xqs,0.0
26t5na35mqzoxcvl,0.0
dbztybsw5jwljjnc,0.0
xoe6inztvybag6ct,0.0
wnx5pzbukhmgl4wz,0.0
vnxg6p4p6zuj3nqp,0.0
fxgjm2etovpwwxwl,0.0
h5egp76ie3chvorp,185.81
4fdgws44amhwyl5b,0.0
lqumh4piuf3g56dv,0.0
oeid4r226jgatv6j,0.0
qvgggsbn5rx75mb2,88.2
v6rtzjuhqivta5uo,96.68
uamjwkjomo7jncw5,0.0
oms5sjayznvm7xkh,0.0
46anuotcgszutsef,0.0
r4z4robikut6ci77,48.0
wixop3ozz4nvparb,152.99
2b3aamcpjjkpkb6e,65.95
frowxpndnfxrgkw3,0.0
5wkdzm5eglesq3o6,99.9
cv6pmgh4f57ijq6d,230.92
b24rwrpr7teya3lt,441.07
ekuna7tcq2by2o6h,0.0
tg727ohr6aobddpv,79.95
gpfqtqx2uuqjzcbu,0.0
5qk3vkybmzw25wlg,0.0
37wzqn2rcobovx3c,619.43
fv2g5ecqb2lt6z5a,0.0
modplbzldx2fev3x,121.93
2yvv5x4wtx7m2jbb,0.0
mabgxknhpovfisby,44.0
q5dcfej2xen22fob,0.0
lq5ojq6uduul42js,41.36
h5psddwjg7aim4pg,150.24
cpqttwotlndawvqb,0.0
ui4zqn5uaus5gybd,205.9
rynuibbvnfzqt3si,0.0
givv362ln5sgvffg,0.0
wmjd6ro2bkc52ma3,0.0
vqtrsjrqcpzu66oj,70.0
6fndxopqoz7zmnou,158.13
qg3xzvuxdoqxvjuz,0.0
cm7qvi2lrwmzj6yq,0.0
xkdxa4736dnksxch,62.95
skibpaifaa2ata6i,372.62
vpbfjkwnx2xspymq,0.0
tugaa4jja7k24qum,963.03
kuoizyzwi6bo6374,0.0
otcll2tnmcpk6kne,139.98
mvkw5wubcjalgsdl,0.0
yx5x5ig2nrt3ecy4,0.0
66r7sp6aaik3kzuw,160.75
g5fqu45uwirdty62,216.78
md5aclzhleqnsi5n,0.0
dclkglitttggwlut,82.79
wciudmovkls4xwon,0.0
6rupbsfomc7f3n47,49.36
bkgfu3mo6boahk7o,0.0
nny5z4btjevk5wjm,154.79
jvcd63jeauvexriz,735.77
fvb2dnrhpy6yecik,206.9
tg7uugm72wvq4mlo,216.15
44isvhwjbnxbj7cs,109.14
ohpgudkaxz7tjmsa,0.0
nwlm465c5yyh5mfw,0.0
nnipgo3dr2xwvsic,30.38
vvcxb5552vcvyoks,0.0
rfohx3pwtrttgaeh,0.0
ozfqgawcubt2fnba,134.74
kwqtsj6jpsg2tltf,41.35
glcex5cwhoynh74f,0.0
tzwiqnfc7n45hoxj,389.25
jchh6a4d2n3qohiu,0.0
7o5lzx6heuddvho3,31.5
reo2zlgow4ypywfv,44.95
xb6ud6w2ckinb3po,0.0
y6pc6duvmosxitcf,0.0
7b24duxsv7ps3pvf,53.45
ezbegaix2smp3vrp,152.43
y6a4o3di7kcbtggg,0.0
ly7tpgumvvntvnpy,678.73
xcuiwramyzl4aei4,35.95
rhjncqxzdu4hncjf,0.0
vpmmnuuzkg56rpci,0.0
snhpftad735hryfw,0.0
bcsob4d6ya2cqiv2,108.0
qnvq4fgxrfonv5g5,0.0
2hpvgu4p5cygj3ta,0.0
y6iln46mk7t65gnw,185.9
yagt7dil33js2zq6,0.0
w7oug5jrdf72zuzx,87.44
rf72uneu7uzakvr4,0.0
4smcjwtjkplxbiym,0.0
27t2bvt227nxqawe,144.5
csa7utfbv5y4mzsr,0.0
gdjub36lwx5qgiz5,72.96
hteyvnnij2f7lotx,0.0
m3mwfd4t6g4z3soi,0.0
zksvlyojykjxwiwq,71.5
und5wt62mn7gigsl,0.0
njnbazowot7vy6c3,0.0
fu64etsamvvmbd5a,0.0
adzdkwhwxiykdn3w,0.0
g4qo7r5mfrhfgbbo,0.0
ie7c3kmpzu364j2b,289.45
lvqlqyp4xsythppg,0.0
z6yi2lal55rlcsux,0.0
3dfhkj7fgwrzzytp,103.32
cp66kovtxpdusagp,265.82
57kthubkbfk24xgi,300.49
7qiwfsqc7dqgnlft,354.35
6uoogvnk5cbgfq4w,0.0
yz4qwhsljqkyqwxs,0.0
wlky7bge2pj5h3ta,0.0
izl2q6ilqhhv5cnt,176.1
2hkib7ojb6mzch6q,0.0
klfrqgxeww4ftak4,0.0
dec5eeskncrxyuiq,0.0
zwhksolms3yngarp,245.39
y2woe3lhr7wpw4ka,35.96
tcmo5iyobq6shb4d,0.0
wriuyn6bnk7wee4y,239.2
bmnmiixxcko76nf4,0.0
pidka53gzisw4x4d,69.97
yyzstpbrx3ag4dlf,282.82
ckzgvwl66tj6qs6w,238.26
dzlaza7ihtpskitz,0.0
u6s6wnyvxhnmhxwb,248.38
auvujwy54spwo5hi,0.0
elwivrop2ccbopwe,472.88
pcqzxubdnof2bvhm,0.0
7muyhjbnitadnvsb,0.0
65sw5zaav4h6i5wx,232.22
wep5rmadjnxs72g5,145.95
o42ndc7ywaqx35fx,0.0
nc6lrrocn2bhcirm,0.0
yicot4w46s2cdb55,0.0
ipjssfcgsuwzdasm,0.0
oni72qslwf5rwuil,142.47
p6gbw7ehrqwr3zdw,0.0
p2eryq6f4mta4ope,0.0
do7mu4lo5bldgsf3,71.95
eifv67svl4zirfmc,275.24
swps57463mwas6li,0.0
gjxwp5kgq2d6svaj,0.0
6mldofsqxgkjy5vz,108.68
ff2pp42izouialzt,0.0
iaf6fhiuow72fupt,0.0
zqjnk5rvsf5hprir,129.97
ek6ujmbxmfe4hvsv,12.0
af525inogudg5vcg,126.47
ba2er2rgykgkdudb,351.92
b4scpbv5uq3eyk7h,0.0
gvub5x4ubl4pmozh,0.0
nhzwvn72c7t44uc5,0.0
iklfl6irrxsxa544,0.0
ddmabthhnf33v26j,144.98
q6hyuu7ju6fsv5l3,0.0
zlw5oc3rszwx7n24,0.0
27dtf2o3ykrmdfqj,0.0
pooh63x4k3wuh5gf,0.0
bmv3ghwyzyr3b5jn,62.91
tlyxui5dmzwzwn7o,0.0
xm4mgzvh7gcqd7y6,0.0
u4jj4ruwi26zauy3,0.0
swz46fsbr6qz3um6,0.0
crelvx42psehiqs2,0.0
25edo6h55jjkno3m,0.0
ypwxunixq7vd47rt,0.0
o2q3nfnqndxjsqlp,42.98
pkwbm55zz7tq6lul,42.98
m44dqg5rtjuabl5h,0.0
hlgokcduianfb4zr,0.0
m43v5r2gnrb6246d,132.4
gvgykqwjtpnqcz7o,0.0
cyh36tp7hr5tsvl4,0.0
zxrdzwatczfkn4we,0.0
n5phzo2x3c2qknrl,0.0
fkin6osldcxtedmb,0.0
7ppelnxohyue2r6u,33.57
2lszjgrexexlolmn,0.0
4d3mvz7urpvh2ift,391.81
vwj7vfcv62o64ijz,44.98
aajv6hhplt4rtr4c,0.0
frzp7rguxn5mwksn,0.0
5hhos6p76n3l3c5z,0.0
6g4wamqtved7ef7s,449.85
6cmbqlfnw7lyeqv3,89.95
gblqzybcrez3xgd3,80.95
5etmnocd2bnvpsc5,0.0
es2ujlq3ur4j4kkm,0.0
fjlapkspbbtgebhj,0.0
raxyoagwzk77haxq,173.96
4dzftv373dv7gywn,0.0
2dse27kmhuvgm763,0.0
kx3xbf46ffklbj4c,0.0
6qkfr24mrxvwwfsi,0.0
sthx64lyvkehgnbv,0.0
7xxxanm3vs2tx6tc,44.98
7nyyx47vfyvd4ucv,186.23
73h6cxskx4yvbiaj,0.0
zvjpiisjdfd34h5v,0.0
2buzd235zk7tvb6w,98.29
j6igdbg6n5acy5lz,0.0
fnfexsgk5tgh35iz,0.0
65jtthgebrvvyxn5,0.0
neaea5r6naupsy3o,0.0
dh4l3w3ispgj2m5y,0.0
vhrgiuesolkdhcyh,0.0
perpmwq43ro5knzn,0.0
zewxgusrkvxzsfnq,0.0
hmqebgiezv3wmxyu,200.95
o4mrr42ud3gnydxe,0.0
uucospkoc4an6edd,0.0
aebscz2aavjnmvxd,0.0
ibmn3zy4pg6zfdio,0.0
eqkfbowi255e6a3t,487.23
jtnlnybczbor63lx,0.0
btelf6hnz2ucrhs2,59.95
wfsaw4zpicdg7tdy,0.0
nhvxdrylb3nunohn,60.0
jad65nfwoiscgumb,0.0
h3lhzjlhz2ri5alv,21.02
ietzdctpdjrtac2l,340.43
d64p5aklascuafcc,0.0
nlbhag426af7bves,0.0
whzzehrfv76hdzuf,0.0
2segzzp4vcaceuvw,176.0
hdpw2vezjjqjx6md,77.45
irwhj32gnswhonqi,0.0
pazmwnfw46wtp2eo,0.0
a3jivrwnlgwjin3q,0.0
sbe4tk3rhookwdd2,0.0
e7cigmv24j3z24k3,0.0
pqqo7v4kn5jz4kus,0.0
zgvi4xnnhpklxjyc,59.97
c2aogjwmb5726y5f,0.0
berwcp7cstx45kii,0.0
jlwzq3xpwjmn35uz,180.37
2t7lmasprj2mdupa,0.0
dkoki343wstudobi,0.0
szl5zzrzcpl7ejbm,0.0
iqqarpke2b7tfvpb,0.0
zfmmplk5guqo6mna,53.95
oktcnp5twtqplimv,125.5
jckhsxkdaey4fqqh,0.0
duqqv3can7ud5v7y,0.0
ca3ombuzikgbjlwl,75.6
i7wql56ua53noesm,0.0
dpow44k42wlxuuyo,19.95
6hexvehd3ujhewnd,0.0
7ieivx6ujh6pdry6,145.85
mjy7ugb34m7xldmh,238.13
palmy5mmi6gibjqr,211.39
mgnmvtt7576vywil,89.95
oqqekoyjyrpiagmn,59.35
nbe556trjaz2y6nm,0.0
x7adb6xjpsisucy5,272.31
wbxdwcgupnf7voiw,0.0
kuea2ss55kg7murk,0.0
pa3i3jeg5qrtwof7,147.89
5kn4qjmlha7uxnv4,26.99
